!lon lat
35.664 -44.666
36.98 -44.637
39.096 -44.076
39.474 -43.27
39.981 -43.419
39.97 -43.776
41.497 -44.01
42.692 -40.888
46.08 -39.846
46.277 -39.069
47.343 -38.782
47.331 -38.545
49.166 -38.02
49.278 -37.755
52.221 -37.333
52.331 -36.625
53.509 -36.561
53.66 -35.455
54.517 -34.705
54.661 -34.429
55.505 -34.333
55.675 -33.845
56.974 -33.549
57.129 -32.16
58.313 -31.634
58.424 -31.191
59.04 -31.055
59.178 -30.637
60.3 -30.582
60.547 -30.585
60.803 -29.364
62.536 -28.326
63.639 -27.955
64.733 -27.85
65.847 -27.61
66.912 -27.322
67.071 -26.981
67.371 -26.893
67.38 -26.671
67.742 -26.647
69.53 -25.29
69.53 -25.29
69.882 -25.648
70.908 -26.248
71.078 -26.118
72.869 -27.526
73.156 -27.399
74.59 -28.741
74.253 -29.032
75.302 -29.789
74.966 -30.28
76.552 -31.497
76.208 -31.934
78.035 -33.183
77.001 -34.267
78.458 -35.189
78.321 -35.422
79.32 -36.122
78.419 -36.96
79.136 -37.611
77.003 -39.718
80.222 -41.743
81.006 -41.082
83.733 -42.623
85.205 -40.977
87.843 -42.276
88.358 -41.674
92.772 -43.474
96.871 -45.091
95.836 -46.621
99.477 -47.898
99.981 -47.28
103.703 -48.253
106.521 -48.94
106.512 -48.954
106.674 -48.729
114.24 -50.038
114.523 -49.492
116.48 -49.736
116.685 -49.059
118.142 -49.398
120.564 -49.512
120.756 -49.538
120.917 -48.884
121.685 -49.039
121.604 -49.442
123.799 -49.498
123.992 -48.893
125.685 -49.349
126.224 -49.349
126.262 -48.869
127.377 -48.944
127.304 -50.221
130.005 -50.362
133.669 -50.391
137.292 -50.359
139.642 -50.381
139.941 -52.43
140.945 -52.369
141.467 -53.832
143.672 -53.684
144.075 -54.814
146.818 -54.519
148.094 -57.527
149.138 -57.358
150.769 -60.137
151.529 -61.422
154.235 -61.0
156.069 -62.78
160.124 -61.959
160.124 -61.959
169.967 -68.476
171.667 -69.314
172.598 -69.663
172.598 -69.663
180.0 -67.37
