!lon lat
119.299 1.209
119.621 1.345
120.904 1.488
122.884 1.499
125.717 1.832
125.763 1.836
125.763 1.836
125.74 1.608
125.734 0.51
126.002 -0.326
126.329 -0.987
126.329 -0.987
128.592 -1.147
129.92 -1.022
129.92 -1.022
129.396 -1.375
127.459 -2.513
127.459 -2.513
127.938 -2.576
127.938 -2.576
126.689 -2.696
124.077 -3.361
122.056 -3.345
122.056 -3.345
121.841 -3.194
120.167 -2.052
120.167 -2.052
119.294 0.637
119.299 1.209
