!lon lat
89.772 26.847
89.282 27.027
88.32 26.885
87.745 26.909
87.219 27.022
86.82 26.668
86.481 26.737
86.252 27.095
85.622 27.17
84.649 27.309
84.158 27.452
83.667 27.593
82.935 27.882
82.2 28.167
81.361 28.414
81.043 28.79
80.546 28.975
80.226 29.093
79.79 29.143
79.197 29.393
78.912 29.678
78.422 29.887
78.076 30.226
77.641 30.558
77.007 30.738
76.521 31.154
75.722 31.633
75.675 32.189
75.089 32.881
74.314 33.159
73.593 33.667
73.03 34.176
72.459 34.682
71.847 34.005
71.392 33.477
70.942 32.947
70.439 32.431
69.942 31.913
70.101 31.459
70.258 31.006
70.178 30.423
70.1 29.84
69.881 29.262
69.086 29.096
68.68 29.209
68.31 29.878
67.849 30.073
67.301 29.795
67.277 29.377
67.24 28.573
67.342 28.404
67.332 27.912
67.248 27.085
67.253 26.518
67.253 26.0
