!lon lat
149.1447 0.4303
148.7259 1.4135
148.6758 3.2735
146.0968 6.1232
146.0968 6.1232
144.7965 6.1232
138.2888 9.0395
138.4966 9.4131
138.9499 10.8125
140.7328 10.8457
142.3 11.2
144.8 12.3
146.6 13.9
147.3 15.6
147.3 17.5
147.3 18.8
147.3 20.0
147.0 21.0
146.2 22.0
145.0 23.0
144.0 24.0
143.3702 24.6324
143.3702 24.6324
143.193 24.6263
142.9808 24.5858
142.9808 24.5858
143.0 25.0
143.0 26.0
143.2 27.0
143.2 28.0
142.8 29.0
142.5 30.0
142.2 31.0
142.0 33.0
142.0 34.0
142.0 35.0
141.9706 35.2123
141.9706 35.2123
142.0293 35.2854
142.2997 35.8459
143.015 36.7602
143.6236 37.8945
143.9859 38.929
144.2906 40.5359
144.2726 41.0538
144.2726 41.0538
144.904 41.5307
146.0231 42.0866
148.0867 43.2297
149.5455 44.0236
150.9387 44.8087
152.5653 45.5049
154.469 46.7973
155.1187 47.4735
156.4098 48.6095
159.3542 50.4846
160.3236 51.2913
161.1802 52.1964
161.4754 52.4996
161.4754 52.4996
163.486 52.733
168.312 53.1202
169.1183 53.1002
169.1183 53.1002
171.5438 52.1259
175.4739 50.9382
178.4703 50.5591
180.0 50.4498
nan nan
-180.0 -17.5541
-180.0 50.4498
-178.986 50.366
-173.002 50.819
-168.586 51.713
-163.457 52.849
-159.326 53.872
-158.682 54.091
-157.828 54.4216
-157.081 54.7488
-156.452 55.0058
-155.444 55.313
-154.773 55.6977
-153.954 56.14
-149.903 58.2772
-144.2794 60.518
-144.2794 60.518
-141.708 60.0953
-141.076 59.9086
-140.398 59.7239
-139.728 59.5358
-139.163 59.3085
-138.4 59.0
-137.4 58.5
-136.9 58.0
-136.3 57.0
-135.9 56.0
-134.9 55.0
-134.3 54.0
-133.2 53.0
-131.836 51.9379
-131.1 51.5
-130.9729 51.4413
-130.9729 51.4413
-130.9497 51.4231
-130.9497 51.4231
-131.074 51.1851
-130.753 50.9076
-130.254 50.4647
-130.329 50.2979
-130.162 50.2172
-130.3 50.0554
-130.162 49.9827
-130.501 49.4794
-129.705 49.1768
-128.919 48.8687
-129.147 48.476
-128.94 48.3236
-129.19 47.8354
-128.938 47.727
-129.259 47.0647
-129.572 46.4015
-129.803 46.4332
-129.917 46.2291
-130.051 46.1958
-130.073 45.9427
-129.869 45.896
-129.936 45.7362
-130.187 45.414
-130.069 45.2854
-130.367 44.9295
-130.48 44.5892
-129.498 44.2075
-128.528 43.8176
-127.571 43.4195
-126.627 43.0136
-127.039 42.357
-127.241 41.6921
-127.401 41.6405
-127.446 41.5551
-127.56 41.5888
-127.639 41.0807
-127.717 40.5726
-127.579 40.5385
-127.579 40.45
-126.869 40.4224
-126.159 40.3904
-125.45 40.3541
-125.1725 40.3464
-125.1725 40.3464
-125.1295 39.5782
-125.1295 39.5782
-125.0479 39.3375
-124.8411 38.8046
-124.6147 38.3154
-124.3271 37.7741
-123.8838 37.1794
-122.9 36.7277
-122.4292 36.3737
-121.7567 35.8273
-120.8089 35.2313
-120.4361 34.9738
-119.9109 34.67
-119.5132 34.2374
-118.9462 33.8693
-118.2864 33.4485
-117.167 33.1466
-116.4272 32.237
-115.8067 31.8687
-115.4404 31.4778
-114.679 31.0599
-114.6622 31.0518
-114.6622 31.0518
-114.8371 30.8852
-114.5058 30.5215
-114.0751 29.9726
-113.9096 29.7364
-113.6478 29.5204
-113.4737 29.192
-113.2845 29.014
-113.0481 28.8521
-113.004 28.6254
-112.7928 28.4551
-112.6415 28.1682
-112.3481 27.929
-112.1601 27.6788
-111.8183 27.5758
-111.5882 27.2194
-111.3096 26.8072
-111.1108 26.5848
-111.0117 26.4734
-110.8055 26.2295
-110.5895 25.893
-110.3296 25.6425
-110.1279 25.4688
-109.9501 25.2873
-109.7 25.1
-109.4362 24.7838
-109.3083 24.6577
-109.1 24.6
-109.0 24.5
-108.7 24.1
-108.3 23.5
-108.0008 23.0013
-108.0008 23.0013
-108.01 22.9856
-108.232 22.7117
-108.273 22.6134
-108.407 22.4401
-108.527 22.2769
-108.516 22.2011
-108.589 22.1024
-108.676 21.9596
-108.5736 21.8966
-108.6693 21.7733
-108.7839 21.643
-108.936 21.4514
-108.9768 21.347
-108.8091 21.2528
-108.9149 21.068
-109.1112 20.8238
-109.1942 20.739
-109.2611 20.6424
-109.2849 20.5585
-109.1868 20.4995
-109.2149 20.3974
-109.3186 20.2427
-109.3781 20.1754
-109.3727 20.1418
-109.45 20.0275
-109.2809 19.8987
-109.2809 19.8987
-109.1605 19.8068
-108.903 19.6254
-108.8961 19.55
-108.5353 19.3844
-108.1981 19.2235
-108.233 19.1075
-107.8165 18.936
-107.5227 18.863
-107.273 18.7564
-107.2131 18.7325
-107.0018 18.647
-106.7554 18.5898
-106.5271 18.5444
-106.2441 18.52
-106.2809 18.2824
-106.3109 18.1202
-106.318 18.016
-106.308 17.9292
-105.4019 17.8683
-105.4019 17.8683
-105.3989 17.7681
-105.367 17.0312
-105.3963 16.2627
-105.358 15.5581
-105.3196 15.1067
-104.6905 15.2733
-104.4372 14.0709
-103.927 12.5852
-103.7697 11.8916
-103.8771 11.8728
-103.739 10.9364
-103.6278 10.2765
-103.5971 10.1217
-104.2953 10.016
-104.2953 9.1724
-104.2569 8.4559
-104.2301 8.3421
-102.9602 8.399
-102.6572 7.1827
-102.4577 5.528
-102.1815 3.7768
-102.2584 3.7487
-102.2584 3.7487
-102.199 3.4584
-102.219 3.2387
-102.193 3.0723
-102.145 2.8888
-102.118 2.8929
-102.0959 2.7982
-102.1106 2.7842
-102.0846 2.6335
-102.082 2.5744
-102.077 2.5025
-102.085 2.4861
-102.085 2.412
-102.09 2.3909
-102.088 2.3273
-102.08 2.3083
-102.075 2.161
-102.067 2.1373
-102.075 2.0245
-102.076 1.9715
-102.088 1.9035
-102.104 1.9038
-102.133 1.7784
-102.262 1.7516
-102.23 1.5414
-102.257 1.5278
-102.222 1.3611
-102.243 1.3486
-102.203 1.2207
-102.223 1.214
-102.1817 1.1357
-102.1817 1.1357
-102.2399 0.7129
-102.2101 0.7064
-102.2529 0.3701
-102.293 0.1632
-102.3192 -0.0179
-102.3502 -0.3934
-102.3969 -0.5031
-102.4489 -0.8216
-102.496 -1.1094
-102.5239 -1.2828
-102.3992 -1.2834
-102.4221 -1.3748
-102.462 -1.5328
-102.3938 -1.5605
-102.3069 -1.5959
-102.3348 -1.6868
-102.3559 -1.7564
-102.3775 -1.8275
-102.402 -1.9074
-102.6209 -1.9063
-102.656 -2.1885
-102.6774 -2.3478
-102.695 -2.4942
-102.7165 -2.6554
-102.7539 -2.9338
-102.6957 -2.9345
-102.5658 -2.9359
-102.5683 -3.1292
-102.571 -3.4346
-102.5995 -3.5428
-102.656 -3.7572
-102.683 -3.8594
-102.7114 -3.9673
-102.7349 -4.0566
-103.0685 -4.0177
-103.8168 -3.9295
-104.5391 -3.8443
-104.6994 -4.1521
-105.38 -4.0785
-105.5441 -4.5694
-106.253 -4.494
-106.271 -4.5443
-106.311 -4.6558
-106.3684 -4.8165
-106.45 -5.0433
-106.4766 -5.1544
-106.5238 -5.3571
-106.5689 -5.5476
-106.587 -5.6239
-106.7411 -5.62
-106.7519 -6.019
-106.8449 -6.0164
-106.9501 -6.4427
-107.4408 -6.3668
-107.6069 -6.7591
-107.653 -7.1854
-107.8801 -7.5143
-107.8983 -7.5839
-108.0619 -8.2398
-108.1932 -8.358
-108.3201 -9.1447
-109.7556 -8.9244
-109.7752 -9.0723
-109.857 -9.6767
-110.0712 -9.665
-110.2187 -10.0833
-110.272 -10.6125
-110.292 -10.8016
-110.447 -10.8223
-110.4851 -11.3942
-110.6748 -11.4722
-110.8162 -11.7498
-110.9257 -11.969
-111.077 -12.7418
-110.892 -12.7551
-111.0073 -13.4107
-111.1912 -13.3963
-111.266 -13.5413
-112.4258 -13.3864
-112.4389 -13.8643
-112.5817 -14.0623
-112.613 -14.7178
-112.7658 -14.7039
-112.9728 -15.7918
-113.0662 -16.3519
-112.9733 -16.3604
-113.165 -16.6704
-113.0412 -16.6834
-113.2411 -17.0516
-113.1172 -17.0648
-113.3291 -17.5209
-113.1741 -17.5384
-113.388 -17.9935
-113.2638 -18.008
-113.3829 -18.4443
-113.5199 -18.7579
-113.3642 -18.7766
-113.6228 -19.2851
-113.4978 -19.3005
-113.7989 -20.3247
-113.9311 -20.5744
-114.0873 -20.6003
-114.2274 -21.1115
-114.3178 -21.5629
-114.3798 -21.6284
-114.4208 -22.1136
-114.5108 -22.1222
-114.5049 -22.1959
-114.4955 -22.5355
-114.5699 -23.023
-114.8746 -23.0399
-114.9622 -23.1796
-115.1836 -23.2355
-115.2537 -23.3959
-115.5976 -23.4693
-115.4239 -23.8846
-115.4021 -24.0173
-115.4823 -24.1054
-115.9121 -24.2419
-115.968 -24.3829
-116.184 -24.4584
-116.225 -24.556
-116.099 -24.8473
-116.49 -25.1713
-116.354 -25.4145
-116.0283 -25.6735
-115.7469 -25.9922
-115.5178 -26.2438
-115.2908 -26.466
-115.1051 -26.604
-114.5196 -26.7267
-113.9335 -26.7907
-113.53 -26.8127
-112.9778 -26.8293
-112.9495 -26.7659
-112.9416 -26.9286
-113.1111 -27.0134
-113.1295 -27.2711
-113.131 -27.5766
-113.0003 -27.6074
-112.9707 -27.8467
-112.9595 -28.0337
-112.9371 -28.3771
-113.0124 -28.3867
